C-VPIZR-0;C-VPI5-0;F-VPIMZBM;F-VPIMZVM;F-VPIMZVJM;F-VPIPZVM;F-VPIPZVJM;F-VPIEFVM;F-VPIEFVJM;F-VPIGEWBM
VPIZR-202103;VPI-03;106,00000;92,50000;107,70000;14,60000;-1,60000;0,57800;-0,08000;4,76507
VPIZR-202103;VPI-04;112,80000;112,60000;109,70000;0,20000;2,80000;0,03800;0,56400;18,70156
VPIZR-202103;VPI-05;107,60000;105,90000;107,10000;1,60000;0,50000;0,10500;0,03300;6,48018
VPIZR-202103;VPI-06;110,40000;110,30000;109,10000;0,10000;1,20000;0,00400;0,07000;5,59899
VPIZR-202103;VPI-07;106,50000;104,90000;102,80000;1,50000;3,60000;0,22400;0,52700;13,75484
VPIZR-202103;VPI-08;85,70000;85,50000;88,40000;0,20000;-3,10000;0,00400;-0,07200;2,15943
VPIZR-202103;VPI-09;109,30000;109,40000;107,10000;-0,10000;2,10000;-0,00700;0,24100;11,39863
VPIZR-202103;VPI-10;112,20000;111,90000;110,00000;0,30000;2,00000;0,00200;0,02300;0,98951
VPIZR-202103;VPI-11;118,50000;118,40000;115,40000;0,10000;2,70000;0,01800;0,35500;12,51000
VPIZR-202103;VPI-12;110,40000;110,30000;108,80000;0,10000;1,50000;0,00800;0,13100;8,87834
VPIZR-202104;VPI-0;110,10000;110,30000;108,10000;-0,20000;1,90000;-0,03700;1,90000;100,00000
VPIZR-202104;VPI-01;108,60000;109,20000;108,40000;-0,50000;0,20000;-0,04500;0,02800;11,31826
VPIZR-202104;VPI-02;113,20000;113,20000;111,80000;0,00000;1,30000;0,00300;0,04300;3,44519
VPIZR-202104;VPI-03;108,30000;106,00000;108,20000;2,20000;0,10000;0,09400;-0,00100;4,76507
VPIZR-202104;VPI-04;112,90000;112,80000;109,70000;0,10000;2,90000;0,00800;0,54800;18,70156
VPIZR-202104;VPI-05;108,10000;107,60000;106,70000;0,50000;1,30000;0,03300;0,08800;6,48018
VPIZR-202104;VPI-06;110,70000;110,40000;109,20000;0,30000;1,40000;0,01700;0,07700;5,59899
VPIZR-202104;VPI-07;106,60000;106,50000;103,00000;0,10000;3,50000;0,00900;0,49000;13,75484
VPIZR-202104;VPI-08;86,00000;85,70000;88,30000;0,40000;-2,60000;0,00900;-0,05500;2,15943
VPIZR-202104;VPI-09;107,40000;109,30000;105,70000;-1,70000;1,60000;-0,20600;0,16600;11,39863
VPIZR-202104;VPI-10;112,20000;112,20000;110,10000;0,00000;1,90000;0,00000;0,02200;0,98951
VPIZR-202104;VPI-11;118,60000;118,50000;115,30000;0,10000;2,90000;0,01000;0,36200;12,51000
VPIZR-202104;VPI-12;110,70000;110,40000;109,10000;0,30000;1,50000;0,03100;0,13200;8,87834
VPIZR-202105;VPI-0;110,50000;110,10000;107,40000;0,40000;2,90000;0,27000;2,90000;100,00000
VPIZR-202105;VPI-01;109,20000;108,60000;107,30000;0,60000;1,80000;0,05100;0,20700;11,31826
VPIZR-202105;VPI-02;113,90000;113,20000;110,90000;0,60000;2,70000;0,02100;0,09500;3,44519
VPIZR-202105;VPI-03;108,00000;108,30000;105,50000;-0,30000;2,40000;-0,00900;0,10900;4,76507
VPIZR-202105;VPI-04;113,30000;112,90000;110,00000;0,40000;3,00000;0,06700;0,59600;18,70156
VPIZR-202105;VPI-05;108,40000;108,10000;105,40000;0,30000;2,80000;0,01900;0,19800;6,48018
VPIZR-202105;VPI-06;110,70000;110,70000;109,00000;0,00000;1,60000;0,00000;0,09000;5,59899
VPIZR-202105;VPI-07;107,20000;106,60000;101,70000;0,60000;5,40000;0,07700;0,75300;13,75484
VPIZR-202105;VPI-08;86,20000;86,00000;88,10000;0,20000;-2,20000;0,00400;-0,04900;2,15943
VPIZR-202105;VPI-09;107,70000;107,40000;105,40000;0,30000;2,20000;0,03300;0,24700;11,39863
VPIZR-202105;VPI-10;112,30000;112,20000;109,90000;0,10000;2,20000;0,00000;0,02400;0,98951
VPIZR-202105;VPI-11;118,70000;118,60000;114,40000;0,10000;3,80000;0,00900;0,47800;12,51000
VPIZR-202105;VPI-12;110,70000;110,70000;108,90000;0,00000;1,70000;-0,00200;0,15100;8,87834
VPIZR-202106;VPI-0;111,00000;110,50000;108,00000;0,50000;2,80000;0,52100;2,80000;100,00000
VPIZR-202106;VPI-01;108,70000;109,20000;108,70000;-0,50000;0,00000;-0,05400;0,00200;11,31826
VPIZR-202106;VPI-02;114,30000;113,90000;111,00000;0,40000;3,00000;0,01100;0,10300;3,44519
VPIZR-202106;VPI-03;106,90000;108,00000;102,60000;-1,00000;4,20000;-0,04400;0,18900;4,76507
VPIZR-202106;VPI-04;113,60000;113,30000;110,30000;0,30000;3,00000;0,05000;0,57100;18,70156
VPIZR-202106;VPI-05;109,00000;108,40000;105,60000;0,60000;3,20000;0,03000;0,20800;6,48018
VPIZR-202106;VPI-06;110,70000;110,70000;109,10000;0,00000;1,50000;0,00100;0,08500;5,59899
VPIZR-202106;VPI-07;108,30000;107,20000;101,70000;1,00000;6,50000;0,14200;0,88500;13,75484
VPIZR-202106;VPI-08;86,10000;86,20000;88,20000;-0,10000;-2,40000;-0,00100;-0,05100;2,15943
VPIZR-202106;VPI-09;110,40000;107,70000;107,90000;2,50000;2,30000;0,27800;0,26200;11,39863
VPIZR-202106;VPI-10;112,30000;112,30000;109,90000;0,00000;2,20000;0,00000;0,02500;0,98951
VPIZR-202106;VPI-11;119,80000;118,70000;116,10000;0,90000;3,20000;0,11500;0,40700;12,51000
VPIZR-202106;VPI-12;110,60000;110,70000;109,20000;-0,10000;1,30000;-0,00700;0,11600;8,87834
VPIZR-202107;VPI-0;111,30000;111,00000;108,20000;0,30000;2,90000;0,24100;2,90000;100,00000
VPIZR-202107;VPI-01;108,80000;108,70000;108,80000;0,10000;0,00000;0,01600;0,00900;11,31826
VPIZR-202107;VPI-02;114,80000;114,30000;110,50000;0,40000;3,90000;0,01200;0,13200;3,44519
VPIZR-202107;VPI-03;96,60000;106,90000;94,30000;-9,60000;2,40000;-0,44300;0,09700;4,76507
VPIZR-202107;VPI-04;114,10000;113,60000;110,50000;0,40000;3,30000;0,07500;0,61000;18,70156
VPIZR-202107;VPI-05;108,50000;109,00000;106,20000;-0,50000;2,20000;-0,02300;0,14600;6,48018
VPIZR-202107;VPI-06;110,80000;110,70000;109,40000;0,10000;1,30000;0,00600;0,07500;5,59899
VPIZR-202107;VPI-07;110,30000;108,30000;102,00000;1,80000;8,10000;0,25900;1,10900;13,75484
VPIZR-202107;VPI-08;86,20000;86,10000;88,70000;0,10000;-2,80000;0,00100;-0,06200;2,15943
VPIZR-202107;VPI-09;111,80000;110,40000;109,50000;1,30000;2,10000;0,13400;0,23400;11,39863
VPIZR-202107;VPI-10;112,40000;112,30000;110,00000;0,10000;2,20000;0,00000;0,02400;0,98951
VPIZR-202107;VPI-11;121,50000;119,80000;117,70000;1,40000;3,20000;0,18000;0,41700;12,51000
VPIZR-202107;VPI-12;110,90000;110,60000;109,60000;0,30000;1,20000;0,02400;0,11100;8,87834
VPIZR-202108;VPI-0;111,40000;111,30000;108,00000;0,10000;3,10000;0,07900;3,10000;100,00000
VPIZR-202108;VPI-01;109,00000;108,80000;108,50000;0,20000;0,50000;0,01900;0,05700;11,31826
VPIZR-202108;VPI-02;114,60000;114,80000;111,00000;-0,20000;3,20000;-0,00300;0,11100;3,44519
VPIZR-202108;VPI-03;92,20000;96,60000;89,60000;-4,60000;2,90000;-0,18500;0,11300;4,76507
VPIZR-202108;VPI-04;114,60000;114,10000;110,70000;0,40000;3,50000;0,08400;0,64400;18,70156
VPIZR-202108;VPI-05;108,50000;108,50000;106,20000;0,00000;2,20000;-0,00600;0,13700;6,48018
VPIZR-202108;VPI-06;110,90000;110,80000;109,60000;0,10000;1,20000;0,00400;0,07200;5,59899
VPIZR-202108;VPI-07;111,60000;110,30000;102,20000;1,20000;9,20000;0,18100;1,23800;13,75484
VPIZR-202108;VPI-08;86,10000;86,20000;88,90000;-0,10000;-3,10000;-0,00300;-0,06700;2,15943
VPIZR-202108;VPI-09;111,30000;111,80000;109,00000;-0,40000;2,10000;-0,05400;0,22400;11,39863
VPIZR-202108;VPI-10;112,30000;112,40000;109,90000;-0,10000;2,20000;0,00000;0,02400;0,98951
VPIZR-202108;VPI-11;122,10000;121,50000;117,80000;0,50000;3,70000;0,05500;0,44600;12,51000
VPIZR-202108;VPI-12;110,80000;110,90000;109,50000;-0,10000;1,20000;-0,01300;0,10200;8,87834
